Country,Code,Year,"Gross enrolment ratio, tertiary, gender parity index (GPI)"
Saint Lucia,LCA,1988,1.181620002
Saint Lucia,LCA,1993,1.488729954
Saint Lucia,LCA,1996,2.506419897
Saint Lucia,LCA,2004,3.381829977
Saint Lucia,LCA,2005,2.717859983
Saint Lucia,LCA,2006,5.308599949
Saint Lucia,LCA,2007,2.330219984
Saint Lucia,LCA,2008,2.240010023
Saint Lucia,LCA,2009,2.569010019
Saint Lucia,LCA,2010,2.58100009
Saint Lucia,LCA,2011,1.741629958
Saint Lucia,LCA,2012,2.180870056
Saint Lucia,LCA,2013,2.00041008
Saint Lucia,LCA,2014,2.089240074
Saint Vincent and the Grenadines,VCT,1979,6.894939899
Saint Vincent and the Grenadines,VCT,1980,3.378979921
Saint Vincent and the Grenadines,VCT,1986,2.212169886
Saint Vincent and the Grenadines,VCT,1987,1.74435997
Saint Vincent and the Grenadines,VCT,1990,2.165450096
Samoa,WSM,1970,0.00927
Samoa,WSM,1971,0.05068
Samoa,WSM,1975,0.057829998
Samoa,WSM,1977,0.230700001
Samoa,WSM,1981,0.07999
Samoa,WSM,1983,0.966359973
Samoa,WSM,1998,0.963800013
Samoa,WSM,1999,1.049479961
Samoa,WSM,2000,0.922850013
San Marino,SMR,2010,1.459329963
San Marino,SMR,2011,1.488019943
San Marino,SMR,2012,1.384850025
Sao Tome and Principe,STP,2009,0.919920027
Sao Tome and Principe,STP,2010,0.967350006
Sao Tome and Principe,STP,2012,0.856100023
Sao Tome and Principe,STP,2014,0.865930021
Sao Tome and Principe,STP,2015,1.03410995
Saudi Arabia,SAU,1971,0.094140001
Saudi Arabia,SAU,1972,0.121940002
Saudi Arabia,SAU,1973,0.144659996
Saudi Arabia,SAU,1974,0.165020004
Saudi Arabia,SAU,1975,0.192420006
Saudi Arabia,SAU,1976,0.281720012
Saudi Arabia,SAU,1977,0.322140008
Saudi Arabia,SAU,1978,0.311870009
Saudi Arabia,SAU,1979,0.357899994
Saudi Arabia,SAU,1980,0.388009995
Saudi Arabia,SAU,1981,0.446610004
Saudi Arabia,SAU,1982,0.489829987
Saudi Arabia,SAU,1983,0.538569987
Saudi Arabia,SAU,1984,0.620490015
Saudi Arabia,SAU,1985,0.659269989
Saudi Arabia,SAU,1986,0.72349
Saudi Arabia,SAU,1987,0.798290014
Saudi Arabia,SAU,1991,1.072980046
Saudi Arabia,SAU,1992,0.87026
Saudi Arabia,SAU,1993,1.048969984
Saudi Arabia,SAU,1994,0.940240026
Saudi Arabia,SAU,1995,0.959129989
Saudi Arabia,SAU,1996,0.946990013
Saudi Arabia,SAU,1997,0.913129985
Saudi Arabia,SAU,1998,1.139129996
Saudi Arabia,SAU,1999,1.223999977
Saudi Arabia,SAU,2000,1.259459972
Saudi Arabia,SAU,2001,1.165889978
Saudi Arabia,SAU,2002,1.210809946
Saudi Arabia,SAU,2003,1.341019988
Saudi Arabia,SAU,2004,1.372679949
Saudi Arabia,SAU,2005,1.343659997
Saudi Arabia,SAU,2006,1.355800033
Saudi Arabia,SAU,2007,1.250990033
Saudi Arabia,SAU,2008,1.285019994
Saudi Arabia,SAU,2009,1.295240045
Saudi Arabia,SAU,2010,1.17592001
Saudi Arabia,SAU,2011,1.104689956
Saudi Arabia,SAU,2012,1.018180013
Saudi Arabia,SAU,2013,0.952830017
Saudi Arabia,SAU,2014,0.959940016
Senegal,SEN,1971,0.205070004
Senegal,SEN,1972,0.194059998
Senegal,SEN,1977,0.25169
Senegal,SEN,1978,0.238159999
Senegal,SEN,1980,0.230810001
Senegal,SEN,1981,0.225690007
Senegal,SEN,1982,0.227139995
Senegal,SEN,1984,0.254280001
Senegal,SEN,1985,0.262380004
Senegal,SEN,1992,0.321630001
Senegal,SEN,2006,0.458790004
Senegal,SEN,2007,0.525370002
Senegal,SEN,2008,0.54114002
Senegal,SEN,2009,0.581889987
Senegal,SEN,2010,0.5898
Serbia,SRB,2001,1.210579991
Serbia,SRB,2002,1.240990043
Serbia,SRB,2003,1.305250049
Serbia,SRB,2004,1.316470027
Serbia,SRB,2005,1.297970057
Serbia,SRB,2006,1.288140059
Serbia,SRB,2007,1.288599968
Serbia,SRB,2008,1.298110008
Serbia,SRB,2009,1.292819977
Serbia,SRB,2010,1.298429966
Serbia,SRB,2011,1.31675005
Serbia,SRB,2012,1.324069977
Serbia,SRB,2013,1.327710032
Serbia,SRB,2014,1.307019949
Seychelles,SYC,2011,3.147629976
Seychelles,SYC,2012,3.295190096
Seychelles,SYC,2013,2.180979967
Seychelles,SYC,2014,2.489870071
Sierra Leone,SLE,1971,0.187979996
Sierra Leone,SLE,1972,0.162369996
Sierra Leone,SLE,1973,0.161960006
Sierra Leone,SLE,1974,0.167590007
Sierra Leone,SLE,1975,0.197889999
Sierra Leone,SLE,1976,0.176009998
Sierra Leone,SLE,1984,0.295830011
Sierra Leone,SLE,1985,0.296739995
Sierra Leone,SLE,2000,0.81457001
Sierra Leone,SLE,2001,0.395440012
Sierra Leone,SLE,2002,0.399760008
Singapore,SGP,1970,0.448460013
Slovakia,SVK,1993,0.963680029
Slovakia,SVK,1994,0.986779988
Slovakia,SVK,1995,0.999960005
Slovakia,SVK,1996,1.022989988
Slovakia,SVK,1997,1.047999978
Slovakia,SVK,1998,1.081840038
Slovakia,SVK,1999,1.112390041
Slovakia,SVK,2000,1.05648005
Slovakia,SVK,2001,1.096089959
Slovakia,SVK,2002,1.131850004
Slovakia,SVK,2003,1.176880002
Slovakia,SVK,2004,1.225700021
Slovakia,SVK,2005,1.288820028
Slovakia,SVK,2006,1.419919968
Slovakia,SVK,2007,1.49119997
Slovakia,SVK,2008,1.580260038
Slovakia,SVK,2009,1.591910005
Slovakia,SVK,2010,1.545439959
Slovakia,SVK,2011,1.538619995
Slovakia,SVK,2012,1.53918004
Slovakia,SVK,2013,1.54448998
Slovakia,SVK,2014,1.545959949
Slovenia,SVN,1981,1.159340024
Slovenia,SVN,1982,1.174110055
Slovenia,SVN,1983,1.121649981
Slovenia,SVN,1984,1.035789967
Slovenia,SVN,1985,1.060490012
Slovenia,SVN,1986,1.124259949
Slovenia,SVN,1987,1.160480022
Slovenia,SVN,1988,1.17414999
Slovenia,SVN,1989,1.192039967
Slovenia,SVN,1990,1.211439967
Slovenia,SVN,1991,1.25098002
Slovenia,SVN,1992,1.125419974
Slovenia,SVN,1993,1.212499976
Slovenia,SVN,1994,1.262199998
Slovenia,SVN,1995,1.340000033
Slovenia,SVN,1996,1.355620027
Slovenia,SVN,1997,1.34931004
Slovenia,SVN,1998,1.311589956
Slovenia,SVN,1999,1.362030029
Slovenia,SVN,2000,1.36740005
Slovenia,SVN,2001,1.365700006
Slovenia,SVN,2002,1.438869953
Slovenia,SVN,2003,1.351259947
Slovenia,SVN,2004,1.375959992
Slovenia,SVN,2005,1.423349977
Slovenia,SVN,2006,1.455410004
Slovenia,SVN,2007,1.469490051
Slovenia,SVN,2008,1.483710051
Slovenia,SVN,2009,1.494750023
Slovenia,SVN,2010,1.502529979
Slovenia,SVN,2011,1.692360044
Slovenia,SVN,2012,1.484560013
Slovenia,SVN,2013,1.451719999
Slovenia,SVN,2014,1.444200039
Somalia,SOM,1972,0.150830001
Somalia,SOM,1975,0.126929998
Somalia,SOM,1976,0.117260002
Somalia,SOM,1987,0.24323
South Africa,ZAF,1988,0.837050021
South Africa,ZAF,1989,0.842050016
South Africa,ZAF,1990,0.790210009
South Africa,ZAF,1991,0.829750001
South Africa,ZAF,1992,0.857789993
South Africa,ZAF,1993,0.84999001
South Africa,ZAF,1994,0.914579988
South Africa,ZAF,2012,1.456449986
South Africa,ZAF,2013,1.469390035
South Asia,,1970,0.278109998
South Asia,,1971,0.27967
South Asia,,1972,0.282660007
South Asia,,1973,0.283850014
South Asia,,1974,0.293289989
South Asia,,1975,0.307229996
South Asia,,1976,0.319260001
South Asia,,1977,0.343849987
South Asia,,1978,0.347730011
South Asia,,1979,0.361449987
South Asia,,1980,0.360280007
South Asia,,1981,0.371580005
South Asia,,1982,0.404489994
South Asia,,1983,0.397610009
South Asia,,1984,0.396210015
South Asia,,1985,0.422030002
South Asia,,1986,0.432229996
South Asia,,1987,0.431450009
South Asia,,1988,0.458000004
South Asia,,1989,0.46529001
South Asia,,1990,0.478670001
South Asia,,1991,0.489829987
South Asia,,1992,0.497249991
South Asia,,1993,0.507910013
South Asia,,1994,0.518649995
South Asia,,1995,0.530600011
South Asia,,1996,0.5722
South Asia,,1997,0.583639979
South Asia,,1998,0.603349984
South Asia,,1999,0.622409999
South Asia,,2000,0.638199985
South Asia,,2001,0.663100004
South Asia,,2002,0.672770023
South Asia,,2003,0.66109997
South Asia,,2004,0.657609999
South Asia,,2005,0.699100018
South Asia,,2006,0.711860001
South Asia,,2007,0.693080008
South Asia,,2008,0.695089996
South Asia,,2009,0.702359974
South Asia,,2010,0.727710009
South Asia,,2011,0.780040026
South Asia,,2012,0.863619983
South Asia,,2013,0.915289998
South Asia,,2014,0.920970023
South Korea,KOR,1971,0.327939987
South Korea,KOR,1972,0.336739987
South Korea,KOR,1973,0.357840002
South Korea,KOR,1974,0.374260008
South Korea,KOR,1975,0.388150007
South Korea,KOR,1976,0.354990005
South Korea,KOR,1977,0.34788999
South Korea,KOR,1978,0.332859993
South Korea,KOR,1979,0.323619992
South Korea,KOR,1980,0.313650012
South Korea,KOR,1982,0.362569988
South Korea,KOR,1983,0.375990003
South Korea,KOR,1984,0.417809993
South Korea,KOR,1985,0.48120001
South Korea,KOR,1986,0.451009989
South Korea,KOR,1987,0.449710011
South Korea,KOR,1988,0.451370001
South Korea,KOR,1989,0.461270005
South Korea,KOR,1990,0.476319999
South Korea,KOR,1991,0.490119994
South Korea,KOR,1992,0.515649974
South Korea,KOR,1993,0.579580009
South Korea,KOR,1994,0.565429986
South Korea,KOR,1995,0.577499986
South Korea,KOR,1996,0.579739988
South Korea,KOR,1997,0.633819997
South Korea,KOR,1998,0.589789987
South Korea,KOR,1999,0.601119995
South Korea,KOR,2000,0.614480019
South Korea,KOR,2001,0.616379976
South Korea,KOR,2002,0.625240028
South Korea,KOR,2003,0.635240018
South Korea,KOR,2004,0.650889993
South Korea,KOR,2005,0.661509991
South Korea,KOR,2006,0.666019976
South Korea,KOR,2007,0.678120017
South Korea,KOR,2008,0.696009994
South Korea,KOR,2009,0.715319991
South Korea,KOR,2010,0.738610029
South Korea,KOR,2011,0.745360017
South Korea,KOR,2012,0.749140024
South Korea,KOR,2013,0.753669977
Spain,ESP,1971,0.373400003
Spain,ESP,1972,0.401250005
Spain,ESP,1973,0.455460012
Spain,ESP,1974,0.492220014
Spain,ESP,1975,0.530110002
Spain,ESP,1976,0.583270013
Spain,ESP,1977,0.63865
Spain,ESP,1978,0.68283999
Spain,ESP,1979,0.69976002
Spain,ESP,1980,0.74338001
Spain,ESP,1981,0.80114001
Spain,ESP,1982,0.851790011
Spain,ESP,1983,0.905569971
Spain,ESP,1984,0.958339989
Spain,ESP,1985,0.962670028
Spain,ESP,1986,1.006109953
Spain,ESP,1987,1.022830009
Spain,ESP,1988,1.053169966
Spain,ESP,1989,1.043689966
Spain,ESP,1990,1.074890018
Spain,ESP,1991,1.089380026
Spain,ESP,1992,1.097499967
Spain,ESP,1993,1.117750049
Spain,ESP,1994,1.087000012
Spain,ESP,1995,1.156049967
Spain,ESP,1996,1.170339942
Spain,ESP,1997,1.174180031
Spain,ESP,1998,1.185379982
Spain,ESP,1999,1.186239958
Spain,ESP,2000,1.184100032
Spain,ESP,2001,1.165109992
Spain,ESP,2002,1.198439956
Spain,ESP,2003,1.19867003
Spain,ESP,2004,1.232310057
Spain,ESP,2005,1.227679968
Spain,ESP,2006,1.234689951
Spain,ESP,2007,1.244320035
Spain,ESP,2008,1.245380044
Spain,ESP,2009,1.249619961
Spain,ESP,2010,1.239510059
Spain,ESP,2011,1.234709978
Spain,ESP,2012,1.213870049
Spain,ESP,2013,1.203840017
Spain,ESP,2014,1.18908
Sri Lanka,LKA,1970,0.788240016
Sri Lanka,LKA,1971,0.661539972
Sri Lanka,LKA,1973,0.633509994
Sri Lanka,LKA,1974,0.610400021
Sri Lanka,LKA,1975,0.567120016
Sri Lanka,LKA,1977,0.56595999
Sri Lanka,LKA,1978,0.550369978
Sri Lanka,LKA,1979,0.610689998
Sri Lanka,LKA,1981,0.760309994
Sri Lanka,LKA,1983,0.676429987
Sri Lanka,LKA,1984,0.666469991
Sri Lanka,LKA,1985,0.696219981
Sri Lanka,LKA,1986,0.706539989
Sri Lanka,LKA,1994,0.497860014
Sri Lanka,LKA,2010,1.785629988
Sri Lanka,LKA,2011,1.699180007
Sri Lanka,LKA,2012,1.59860003
Sri Lanka,LKA,2013,1.546849966
Sri Lanka,LKA,2014,1.48695004
Sub-Saharan Africa,,1970,0.681280017
Sub-Saharan Africa,,1971,0.682089984
Sub-Saharan Africa,,1972,0.662020028
Sub-Saharan Africa,,1973,0.64756
Sub-Saharan Africa,,1974,0.635219991
Sub-Saharan Africa,,1975,0.625079989
Sub-Saharan Africa,,1976,0.616320014
Sub-Saharan Africa,,1977,0.604099989
Sub-Saharan Africa,,1978,0.586539984
Sub-Saharan Africa,,1979,0.569060028
Sub-Saharan Africa,,1980,0.562020004
Sub-Saharan Africa,,1981,0.549269974
Sub-Saharan Africa,,1982,0.544390023
Sub-Saharan Africa,,1983,0.543850005
Sub-Saharan Africa,,1984,0.54381001
Sub-Saharan Africa,,1985,0.536350012
Sub-Saharan Africa,,1986,0.535030007
Sub-Saharan Africa,,1987,0.547930002
Sub-Saharan Africa,,1988,0.528310001
Sub-Saharan Africa,,1989,0.524789989
Sub-Saharan Africa,,1990,0.521070004
Sub-Saharan Africa,,1991,0.538010001
Sub-Saharan Africa,,1992,0.556649983
Sub-Saharan Africa,,1993,0.571720004
Sub-Saharan Africa,,1994,0.606239974
Sub-Saharan Africa,,1995,0.623390019
Sub-Saharan Africa,,1996,0.639540017
Sub-Saharan Africa,,1997,0.654250026
Sub-Saharan Africa,,1998,0.673280001
Sub-Saharan Africa,,1999,0.691320002
Sub-Saharan Africa,,2000,0.689909995
Sub-Saharan Africa,,2001,0.68325001
Sub-Saharan Africa,,2002,0.689540029
Sub-Saharan Africa,,2003,0.676760018
Sub-Saharan Africa,,2004,0.688839972
Sub-Saharan Africa,,2005,0.693690002
Sub-Saharan Africa,,2006,0.702570021
Sub-Saharan Africa,,2007,0.708159983
Sub-Saharan Africa,,2008,0.701319993
Sub-Saharan Africa,,2009,0.708209991
Sub-Saharan Africa,,2010,0.704699993
Sub-Saharan Africa,,2011,0.700039983
Sub-Saharan Africa,,2012,0.720260024
Sub-Saharan Africa,,2013,0.729009986
Sub-Saharan Africa,,2014,0.729550004
Sub-Saharan Africa (all income levels),,1970,0.681289971
Sub-Saharan Africa (all income levels),,1971,0.682099998
Sub-Saharan Africa (all income levels),,1972,0.662029982
Sub-Saharan Africa (all income levels),,1973,0.647570014
Sub-Saharan Africa (all income levels),,1974,0.635240018
Sub-Saharan Africa (all income levels),,1975,0.625100017
Sub-Saharan Africa (all income levels),,1976,0.616330028
Sub-Saharan Africa (all income levels),,1977,0.604110003
Sub-Saharan Africa (all income levels),,1978,0.586549997
Sub-Saharan Africa (all income levels),,1979,0.569069982
Sub-Saharan Africa (all income levels),,1980,0.562020004
Sub-Saharan Africa (all income levels),,1981,0.549269974
Sub-Saharan Africa (all income levels),,1982,0.544390023
Sub-Saharan Africa (all income levels),,1983,0.543850005
Sub-Saharan Africa (all income levels),,1984,0.54381001
Sub-Saharan Africa (all income levels),,1985,0.536350012
Sub-Saharan Africa (all income levels),,1986,0.535030007
Sub-Saharan Africa (all income levels),,1987,0.547940016
Sub-Saharan Africa (all income levels),,1988,0.528320014
Sub-Saharan Africa (all income levels),,1989,0.524789989
Sub-Saharan Africa (all income levels),,1990,0.521070004
Sub-Saharan Africa (all income levels),,1991,0.538010001
Sub-Saharan Africa (all income levels),,1992,0.556649983
Sub-Saharan Africa (all income levels),,1993,0.571730018
Sub-Saharan Africa (all income levels),,1994,0.606239974
Sub-Saharan Africa (all income levels),,1995,0.623390019
Sub-Saharan Africa (all income levels),,1996,0.639540017
Sub-Saharan Africa (all income levels),,1997,0.654250026
Sub-Saharan Africa (all income levels),,1998,0.673280001
Sub-Saharan Africa (all income levels),,1999,0.691330016
Sub-Saharan Africa (all income levels),,2000,0.689909995
Sub-Saharan Africa (all income levels),,2001,0.683260024
Sub-Saharan Africa (all income levels),,2002,0.689540029
Sub-Saharan Africa (all income levels),,2003,0.676760018
Sub-Saharan Africa (all income levels),,2004,0.688839972
Sub-Saharan Africa (all income levels),,2005,0.693690002
Sub-Saharan Africa (all income levels),,2006,0.702570021
Sub-Saharan Africa (all income levels),,2007,0.708159983
Sub-Saharan Africa (all income levels),,2008,0.701319993
Sub-Saharan Africa (all income levels),,2009,0.708209991
Sub-Saharan Africa (all income levels),,2010,0.704710007
Sub-Saharan Africa (all income levels),,2011,0.700070024
Sub-Saharan Africa (all income levels),,2012,0.720279992
Sub-Saharan Africa (all income levels),,2013,0.729030013
Sub-Saharan Africa (all income levels),,2014,0.729600012
Sudan,SDN,1999,1.12451005
Sudan,SDN,2000,1.230839968
Sudan,SDN,2001,1.155529976
Sudan,SDN,2002,1.18114996
Sudan,SDN,2003,1.155519962
Sudan,SDN,2004,1.130920053
Sudan,SDN,2005,1.128749967
Sudan,SDN,2006,1.191439986
Sudan,SDN,2007,1.191290021
Sudan,SDN,2008,1.097409964
Sudan,SDN,2009,1.141119957
Sudan,SDN,2010,1.179010034
Sudan,SDN,2011,1.050289989
Sudan,SDN,2012,1.128000021
Sudan,SDN,2013,1.115290046
Suriname,SUR,1985,1.122189999
Suriname,SUR,1986,1.24454999
Suriname,SUR,1987,1.123209953
Suriname,SUR,1988,1.141919971
Suriname,SUR,1989,1.210500002
Suriname,SUR,1990,1.217740059
Suriname,SUR,2002,1.718209982
Sweden,SWE,1971,0.769209981
Sweden,SWE,1972,0.744310021
Sweden,SWE,1973,0.75138998
Sweden,SWE,1974,0.85898
Sweden,SWE,1975,0.879589975
Sweden,SWE,1976,0.703450024
Sweden,SWE,1977,0.753549993
Sweden,SWE,1978,0.822510004
Sweden,SWE,1979,0.872359991
Sweden,SWE,1980,0.869300008
Sweden,SWE,1985,1.138829947
Sweden,SWE,1986,1.140879989
Sweden,SWE,1987,1.12816
Sweden,SWE,1988,1.147619963
Sweden,SWE,1989,1.168900013
Sweden,SWE,1990,1.188740015
Sweden,SWE,1991,1.222769976
Sweden,SWE,1992,1.230540037
Sweden,SWE,1993,1.244410038
Sweden,SWE,1994,1.25067997
Sweden,SWE,1995,1.264700055
Sweden,SWE,1996,1.285459995
Sweden,SWE,1997,1.312649965
Sweden,SWE,1998,1.336740017
Sweden,SWE,1999,1.412109971
Sweden,SWE,2000,1.450330019
Sweden,SWE,2001,1.503200054
Sweden,SWE,2002,1.531839967
Sweden,SWE,2003,1.541560054
Sweden,SWE,2004,1.539909959
Sweden,SWE,2005,1.54302001
Sweden,SWE,2006,1.542430043
Sweden,SWE,2007,1.568830013
Sweden,SWE,2008,1.594409943
Sweden,SWE,2009,1.582559943
Sweden,SWE,2010,1.532819986
Sweden,SWE,2011,1.513149977
Sweden,SWE,2012,1.553449988
Sweden,SWE,2013,1.555250049
Sweden,SWE,2014,1.537709951
Switzerland,CHE,1977,0.36322999
Switzerland,CHE,1978,0.373470008
Switzerland,CHE,1979,0.384559989
Switzerland,CHE,1980,0.405640006
Switzerland,CHE,1981,0.430700004
Switzerland,CHE,1982,0.454070002
Switzerland,CHE,1983,0.481770009
Switzerland,CHE,1984,0.495249987
Switzerland,CHE,1985,0.477100015
Switzerland,CHE,1986,0.482740015
Switzerland,CHE,1987,0.484079987
Switzerland,CHE,1988,0.476090014
Switzerland,CHE,1989,0.49544999
Switzerland,CHE,1990,0.527960002
Switzerland,CHE,1991,0.540629983
Switzerland,CHE,1992,0.551100016
Switzerland,CHE,1993,0.568750024
Switzerland,CHE,1994,0.585889995
Switzerland,CHE,1995,0.596970022
Switzerland,CHE,1996,0.606329978
Switzerland,CHE,1998,0.701129973
Switzerland,CHE,1999,0.721199989
Switzerland,CHE,2000,0.750699997
Switzerland,CHE,2001,0.754980028
Switzerland,CHE,2002,0.775150001
Switzerland,CHE,2003,0.807060003
Switzerland,CHE,2004,0.830229998
Switzerland,CHE,2005,0.866569996
Switzerland,CHE,2006,0.897490025
Switzerland,CHE,2007,0.924239993
Switzerland,CHE,2008,0.991100013
Switzerland,CHE,2009,1.007580042
Switzerland,CHE,2010,0.989629984
Switzerland,CHE,2011,0.991720021
Switzerland,CHE,2012,0.999199986
Switzerland,CHE,2013,1.012680054
Switzerland,CHE,2014,1.016559958
Syria,SYR,1971,0.264660001
Syria,SYR,1972,0.28323999
Syria,SYR,1973,0.267049998
Syria,SYR,1974,0.279819995
Syria,SYR,1975,0.303539991
Syria,SYR,1976,0.34325999
Syria,SYR,1977,0.325830013
Syria,SYR,1978,0.366719991
Syria,SYR,1979,0.373149991
Syria,SYR,1980,0.41317001
Syria,SYR,1981,0.422049999
Syria,SYR,1982,0.493519992
Syria,SYR,1983,0.479579985
Syria,SYR,1984,0.509490013
Syria,SYR,1985,0.517570019
Syria,SYR,1986,0.551339984
Syria,SYR,1987,0.565330029
Syria,SYR,1988,0.563180029
Syria,SYR,1989,0.562030017
Syria,SYR,1990,0.640860021
Syria,SYR,1991,0.651719987
Syria,SYR,1992,0.672500014
Syria,SYR,1993,0.70836997
Syria,SYR,1994,0.71596998
Syria,SYR,1995,0.72438997
Syria,SYR,2002,0.858900011
Syria,SYR,2003,0.88696003
Syria,SYR,2004,0.848160028
Syria,SYR,2005,0.895089984
Syria,SYR,2006,0.915310025
Syria,SYR,2007,0.87361002
Syria,SYR,2008,0.898679972
Syria,SYR,2009,0.922439992
Syria,SYR,2010,0.863780022
Syria,SYR,2011,0.990760028
Syria,SYR,2012,0.990069985
Syria,SYR,2013,1.0352
Tajikistan,TJK,1999,0.433279991
Tajikistan,TJK,2000,0.448159993
Tajikistan,TJK,2001,0.408549994
Tajikistan,TJK,2002,0.429230005
Tajikistan,TJK,2003,0.442149997
Tajikistan,TJK,2004,0.455240011
Tajikistan,TJK,2005,0.478799999
Tajikistan,TJK,2006,0.489179999
Tajikistan,TJK,2007,0.49555999
Tajikistan,TJK,2008,0.509899974
Tajikistan,TJK,2009,0.52700001
Tajikistan,TJK,2010,0.527360022
Tajikistan,TJK,2011,0.524460018
Tajikistan,TJK,2012,0.523479998
Tajikistan,TJK,2013,0.560720026
Tajikistan,TJK,2014,0.605809987
Tajikistan,TJK,2015,0.669160008
Tanzania,TZA,1970,0.190400004
Tanzania,TZA,1971,0.206119999
Tanzania,TZA,1972,0.191310003
Tanzania,TZA,1973,0.191589996
Tanzania,TZA,1974,0.178939998
Tanzania,TZA,1975,0.155949995
Tanzania,TZA,1976,0.080920003
Tanzania,TZA,1977,0.101829998
Tanzania,TZA,1978,0.168760002
Tanzania,TZA,1979,0.203219995
Tanzania,TZA,1982,0.214839995
Tanzania,TZA,1983,0.20499
Tanzania,TZA,1984,0.178910002
Tanzania,TZA,1985,0.169080004
Tanzania,TZA,1986,0.15862
Tanzania,TZA,1987,0.143580005
Tanzania,TZA,1991,0.187419996
Tanzania,TZA,1992,0.193650007
Tanzania,TZA,1993,0.180199996
Tanzania,TZA,1994,0.208130002
Tanzania,TZA,1995,0.192809999
Tanzania,TZA,1996,0.211889997
Tanzania,TZA,1997,0.244749993
Tanzania,TZA,1998,0.253190011
Tanzania,TZA,1999,0.266469985
Tanzania,TZA,2000,0.303180009
Tanzania,TZA,2001,0.314449996
Tanzania,TZA,2002,0.332100004
Tanzania,TZA,2003,0.439069986
Tanzania,TZA,2004,0.405019999
Tanzania,TZA,2005,0.470409989
Tanzania,TZA,2010,0.780900002
Tanzania,TZA,2012,0.518490016
Tanzania,TZA,2013,0.511250019
Thailand,THA,1976,0.660589993
Thailand,THA,1977,0.798619986
Thailand,THA,1978,0.742299974
Thailand,THA,1993,1.138769984
Thailand,THA,1999,1.173830032
Thailand,THA,2000,1.212700009
Thailand,THA,2001,1.147500038
Thailand,THA,2002,1.122419953
Thailand,THA,2003,1.16189003
Thailand,THA,2004,1.198459983
Thailand,THA,2005,1.139549971
Thailand,THA,2006,1.080229998
Thailand,THA,2007,1.232769966
Thailand,THA,2008,1.199790001
Thailand,THA,2009,1.207900047
Thailand,THA,2010,1.276309967
Thailand,THA,2011,1.265429974
Thailand,THA,2012,1.303500056
Thailand,THA,2013,1.33912003
Thailand,THA,2014,1.332749963
Timor,TLS,2002,1.151290059
Timor,TLS,2009,0.683220029
Timor,TLS,2010,0.71916002
Togo,TGO,1972,0.125060007
Togo,TGO,1973,0.117150001
Togo,TGO,1974,0.145610005
Togo,TGO,1975,0.151429996
Togo,TGO,1976,0.158270001
Togo,TGO,1977,0.18976
Togo,TGO,1978,0.238639995
Togo,TGO,1979,0.195519999
Togo,TGO,1980,0.189219996
Togo,TGO,1981,0.172600001
Togo,TGO,1982,0.170169994
Togo,TGO,1983,0.16336
Togo,TGO,1984,0.183569998
Togo,TGO,1987,0.146960005
Togo,TGO,1988,0.139599994
Togo,TGO,1990,0.149460003
Togo,TGO,1991,0.159270003
Togo,TGO,1992,0.131669998
Togo,TGO,1993,0.134460002
Togo,TGO,1994,0.131779999
Togo,TGO,1995,0.146530002
Togo,TGO,1996,0.168339998
Togo,TGO,1998,0.1963
Togo,TGO,2012,0.272579998
Togo,TGO,2013,0.392329991
Togo,TGO,2014,0.416159987
Tonga,TON,1978,0.868359983
Tonga,TON,1979,0.697960019
Tonga,TON,1981,0.811569989
Tonga,TON,1984,1.400820017
Tonga,TON,1985,1.417050004
Tonga,TON,1999,1.348909974
Tonga,TON,2002,1.680930018
Tonga,TON,2003,1.659450054
Trinidad and Tobago,TTO,1971,0.555000007
Trinidad and Tobago,TTO,1972,0.581170022
Trinidad and Tobago,TTO,1973,0.590049982
Trinidad and Tobago,TTO,1974,0.603079975
Trinidad and Tobago,TTO,1975,0.645879984
Trinidad and Tobago,TTO,1976,0.615379989
Trinidad and Tobago,TTO,1977,0.58987999
Trinidad and Tobago,TTO,1978,0.554650009
Trinidad and Tobago,TTO,1979,0.483929992
Trinidad and Tobago,TTO,1980,0.658860028
Trinidad and Tobago,TTO,1981,0.739239991
Trinidad and Tobago,TTO,1982,0.659990013
Trinidad and Tobago,TTO,1983,0.821730018
Trinidad and Tobago,TTO,1984,0.588750005
Trinidad and Tobago,TTO,1985,0.610710025
Trinidad and Tobago,TTO,1986,0.630050004
Trinidad and Tobago,TTO,1987,0.678160012
Trinidad and Tobago,TTO,1989,0.61293
Trinidad and Tobago,TTO,1991,0.786249995
Trinidad and Tobago,TTO,1992,0.689549983
Trinidad and Tobago,TTO,1993,0.711870015
Trinidad and Tobago,TTO,1999,1.379340053
Trinidad and Tobago,TTO,2000,1.488000035
Trinidad and Tobago,TTO,2001,1.526950002
Trinidad and Tobago,TTO,2002,1.49375999
Trinidad and Tobago,TTO,2003,1.59405005
Trinidad and Tobago,TTO,2004,1.264649987
Tunisia,TUN,1971,0.254330009
Tunisia,TUN,1972,0.292950004
Tunisia,TUN,1973,0.326220006
Tunisia,TUN,1974,0.264990002
Tunisia,TUN,1975,0.33355999
Tunisia,TUN,1976,0.354279995
Tunisia,TUN,1977,0.36443001
Tunisia,TUN,1978,0.373580009
Tunisia,TUN,1979,0.404009998
Tunisia,TUN,1980,0.431829989
Tunisia,TUN,1981,0.43463999
Tunisia,TUN,1982,0.47044
Tunisia,TUN,1983,0.508350015
Tunisia,TUN,1984,0.54756999
Tunisia,TUN,1985,0.584969997
Tunisia,TUN,1986,0.576099992
Tunisia,TUN,1987,0.596870005
